assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CANCER_428161,1,0,1,1
CANCER_428163,1,0,1,1
CANCER_428165,1,0,1,1
CANCER_428166,1,0,1,1
CANCER_428168,0,0,0,0
CANCER_428170,0,0,0,0
CANCER_428172,0,0,0,0
CANCER_428173,0,0,0,0
CANCER_428177,0,0,0,0
CANCER_428181,0,0,0,0
CANCER_428182,0,0,0,0
CANCER_428183,1,0,1,1
CANCER_428185,0,0,0,0
CANCER_428196,1,0,1,1
CANCER_428198,0,0,0,0
CANCER_428200,0,0,0,0
CANCER_428201,0,0,0,0
CANCER_428202,0,0,0,0
CANCER_428205,0,0,0,0
CANCER_428206,1,0,0,1
CANCER_428207,0,0,0,0
CANCER_428208,0,0,0,0
CANCER_428209,0,0,0,0
CANCER_428211,0,0,0,0
CANCER_428212,0,0,0,0
CANCER_428213,1,0,1,1
CANCER_428215,0,0,0,0
CANCER_428216,0,0,0,0
CANCER_428218,0,0,0,0
CANCER_428219,0,0,0,0
CANCER_428220,0,0,0,0
CANCER_428221,0,0,0,0
CANCER_428223,0,0,0,0
CANCER_428226,0,0,0,0
CANCER_428228,0,0,0,0
CANCER_428230,0,0,0,0
CANCER_428232,1,0,1,1
CANCER_428233,0,0,0,0
CANCER_428234,1,0,0,1
CANCER_428235,1,0,0,1
CANCER_428237,1,0,1,1
CANCER_428238,0,0,0,0
CANCER_428240,0,0,0,0
CANCER_428241,0,0,0,0
CANCER_428244,1,0,1,1
CANCER_428245,0,0,0,0
CANCER_428246,1,0,1,1
CANCER_428248,1,0,0,1
CANCER_428249,0,0,0,0
CANCER_428250,0,0,0,0
CANCER_428252,0,0,0,0
CANCER_428253,1,0,0,1
CANCER_428254,0,0,0,0
CANCER_428255,0,0,0,0
CANCER_428257,0,0,0,0
CANCER_428259,0,0,0,0
CANCER_428261,1,0,1,1
CANCER_428263,1,0,1,1
CANCER_428264,0,0,0,0
CANCER_428267,0,0,0,0
CANCER_428268,1,0,0,1
CANCER_428269,1,0,0,1
CANCER_428270,0,0,0,0
CANCER_428271,0,0,0,0
CANCER_428274,0,0,0,0
CANCER_428275,0,0,0,0
CANCER_428276,1,0,0,1
CANCER_428277,1,0,0,1
CANCER_428282,0,0,0,0
CANCER_428286,1,0,1,1
CANCER_428288,0,0,0,0
CANCER_428291,1,0,1,1
CANCER_428292,1,0,1,1
CANCER_428293,1,0,1,1
CANCER_428294,1,0,1,1
CANCER_428295,1,0,1,1
CANCER_428296,1,0,1,1
CANCER_428297,1,0,1,1
CANCER_428298,1,0,1,1
CANCER_428299,0,0,0,0
CANCER_428301,0,0,0,0
CANCER_428302,1,0,1,1
CANCER_428304,0,0,0,1
CANCER_428306,0,0,0,0
CANCER_428307,1,0,1,1
CANCER_428308,0,0,0,0
CANCER_428309,1,0,1,1
CANCER_428310,0,0,0,0
CANCER_428311,1,0,1,1
CANCER_428312,1,0,1,1
CANCER_428313,1,0,1,1
CANCER_428314,1,0,1,1
CANCER_428316,1,0,1,1
CANCER_428317,1,0,0,1
CANCER_428319,1,0,1,1
CANCER_428320,1,0,1,1
CANCER_428321,1,0,1,1
CANCER_428322,1,0,1,1
CANCER_428323,1,0,1,1
CANCER_428325,1,0,1,1
CANCER_428326,1,0,1,1
CANCER_428327,1,0,1,1
CANCER_428328,1,0,1,1
CANCER_428329,1,0,1,1
CANCER_428330,1,0,1,1
CANCER_428331,1,0,1,1
CANCER_428332,1,0,1,1
CANCER_428333,1,0,1,1
CANCER_428338,1,0,1,1
CANCER_428341,1,0,0,1
CANCER_428343,1,0,1,1
CANCER_428344,1,0,0,1
CANCER_428346,1,0,1,1
CANCER_428348,1,0,1,1
CANCER_428356,0,0,0,0
CANCER_428363,1,0,1,1
CANCER_428366,1,0,1,1
CANCER_428368,1,0,1,1
CANCER_428369,1,0,1,1
CANCER_428370,1,0,1,1
CANCER_428371,1,0,1,1
CANCER_428372,0,0,0,0
CANCER_428377,1,0,1,1
CANCER_428378,1,0,1,1
CANCER_428379,1,0,1,1
CANCER_428383,0,0,0,0
CANCER_428387,1,0,1,1
CANCER_428388,1,0,1,1
CANCER_428389,0,0,0,0
CANCER_428391,1,0,1,1
CANCER_428394,1,0,1,1
CANCER_428395,1,0,1,1
CANCER_428399,0,0,0,0
CANCER_428401,1,0,1,1
CANCER_428402,1,0,1,1
CANCER_428403,1,0,1,1
CANCER_428404,1,0,1,1
CANCER_428406,1,0,0,1
CANCER_428407,1,0,1,1
CANCER_428409,1,0,1,1
CANCER_428411,1,0,1,1
CANCER_428412,1,0,1,1
CANCER_428417,0,0,0,0
CANCER_428419,0,0,0,0
CANCER_428420,1,0,1,1
CANCER_428421,1,0,0,1
CANCER_428423,1,0,1,1
CANCER_428425,0,0,0,0
CANCER_428429,1,0,1,1
CANCER_428432,1,0,1,1
CANCER_428433,1,0,1,1
CANCER_428436,0,0,0,0
CANCER_428441,0,0,0,0
CANCER_428442,1,0,0,1
CANCER_428445,1,0,1,1
CANCER_428446,1,0,1,1
CANCER_428447,0,0,0,0
CANCER_428448,1,0,1,1
CANCER_428449,0,0,0,0
CANCER_428451,0,0,0,0
CANCER_428453,0,0,0,0
CANCER_428454,1,0,1,1
CANCER_428455,1,0,1,1
CANCER_428456,0,0,0,0
CANCER_428458,1,0,1,1
CANCER_428460,1,0,1,1
CANCER_428462,0,0,0,0
CANCER_428463,0,0,0,0
CANCER_428465,1,0,0,1
CANCER_428466,1,0,1,1
CANCER_428467,1,0,1,1
CANCER_428468,0,0,0,0
CANCER_428469,0,0,0,0
CANCER_428470,1,0,1,1
CANCER_428471,1,0,1,1
CANCER_428472,1,0,1,1
CANCER_428474,1,0,1,1
CANCER_428475,1,0,1,1
CANCER_428476,0,0,0,0
CANCER_428477,0,0,0,0
CANCER_428478,0,0,0,0
CANCER_428479,1,0,1,1
CANCER_428480,0,0,0,0
CANCER_428481,1,0,1,1
CANCER_428482,1,0,1,1
CANCER_428483,1,0,0,1
CANCER_428484,0,0,0,0
CANCER_428486,0,0,0,0
CANCER_428487,1,0,1,1
CANCER_428488,1,0,1,1
CANCER_428490,1,0,1,1
CANCER_428491,1,0,1,1
CANCER_428492,1,0,1,1
CANCER_428495,0,0,0,0
CANCER_428496,1,0,1,1
CANCER_428498,1,0,0,1
CANCER_428499,1,0,1,1
CANCER_428501,0,0,0,0
CANCER_428503,1,0,1,1
CANCER_428506,1,0,1,1
CANCER_428507,1,0,1,1
CANCER_428511,1,0,1,1
CANCER_428514,1,0,1,1
CANCER_428516,0,0,0,0
CANCER_428518,1,0,1,1
CANCER_428519,1,0,1,1
CANCER_428520,1,0,1,1
CANCER_428521,0,0,0,0
CANCER_428522,1,0,1,1
CANCER_428523,1,0,1,1
CANCER_428525,1,0,1,1
CANCER_428529,0,0,0,0
CANCER_428530,1,0,1,1
CANCER_428532,0,0,0,0
CANCER_428534,0,0,0,0
CANCER_428535,0,0,0,0
CANCER_428541,1,0,1,1
CANCER_428543,1,0,1,1
CANCER_428544,0,0,0,0
CANCER_428546,0,0,0,0
CANCER_428547,1,0,1,1
CANCER_428548,0,0,0,0
CANCER_428549,1,0,1,1
CANCER_428554,0,0,0,0
CANCER_428555,0,0,0,0
CANCER_428556,1,0,1,1
CANCER_428558,0,0,0,0
CANCER_428559,1,0,1,1
CANCER_428560,1,0,1,1
CANCER_428561,1,0,1,1
CANCER_428564,1,0,1,1
CANCER_428565,1,0,1,1
CANCER_428566,0,0,0,0
CANCER_428618,1,0,0,1
CANCER_428620,1,0,0,1
CANCER_428621,1,0,0,1
CANCER_428622,1,0,1,1
CANCER_428623,1,0,0,1
CANCER_428624,1,0,0,1
CANCER_428626,1,0,0,1
CANCER_428628,1,0,0,1
CANCER_428629,1,0,0,1
CANCER_428631,1,0,0,1
CANCER_428632,1,0,0,1
CANCER_428633,1,0,1,1
CANCER_428634,1,0,0,1
CANCER_428747,0,0,0,0
CANCER_428749,0,0,0,0
CANCER_428750,0,0,0,0
CANCER_428752,0,0,0,0
CANCER_428753,0,0,0,0
CANCER_428755,0,0,0,0
CANCER_428757,0,0,0,0
CANCER_428758,0,0,0,0
CANCER_428759,0,0,0,0
CANCER_428760,0,0,0,0
CANCER_428761,0,0,0,0
CANCER_428762,1,0,1,1
CANCER_428765,0,0,0,0
CANCER_428766,0,0,0,0
CANCER_428767,1,0,0,1
CANCER_428769,0,0,0,0
CANCER_428770,0,0,0,0
CANCER_428771,0,0,0,0
CANCER_428772,0,0,0,0
CANCER_428775,1,0,1,1
CANCER_428776,0,0,0,0
CANCER_428777,0,0,0,0
CANCER_428780,0,0,0,0
CANCER_428781,0,0,0,0
CANCER_428782,1,0,1,1
CANCER_428783,1,0,1,1
CANCER_428784,0,0,0,0
CANCER_428785,0,0,0,0
CANCER_428786,0,0,0,0
CANCER_428787,0,0,0,0
CANCER_428788,0,0,0,0
CANCER_428791,0,0,0,0
CANCER_428792,0,0,0,0
CANCER_428858,1,0,1,1
CANCER_428859,1,0,1,1
CANCER_428860,0,0,0,0
CANCER_428861,0,0,0,0
CANCER_428864,0,0,0,0
CANCER_428865,0,0,0,0
CANCER_428869,0,0,0,0
CANCER_428870,1,0,1,1
CANCER_428873,0,0,0,0
CANCER_428874,0,0,0,0
CANCER_428875,0,0,0,0
CANCER_428876,0,0,0,0
CANCER_428880,0,0,0,0
CANCER_428881,0,0,0,0
CANCER_428891,1,0,1,1
CANCER_428896,0,0,0,0
CANCER_428898,0,0,0,0
CANCER_428900,0,0,0,0
CANCER_428901,0,0,0,0
CANCER_428902,1,0,0,1
CANCER_428903,0,0,0,0
CANCER_428904,0,0,0,0
CANCER_428906,0,0,0,0
CANCER_428907,0,0,0,0
CANCER_428908,1,0,0,1
CANCER_428910,0,0,0,0
CANCER_428911,0,0,0,0
CANCER_428912,1,0,0,1
CANCER_428913,0,0,0,0
CANCER_429036,0,0,0,0
CANCER_429037,1,0,0,1
CANCER_429039,0,0,0,0
CANCER_429040,0,0,0,0
CANCER_429048,0,0,0,0
CANCER_429049,1,0,1,1
CANCER_429051,0,0,0,0
CANCER_429052,0,0,0,0
CANCER_429053,0,0,0,0
CANCER_429055,1,0,0,1
CANCER_429056,0,0,0,0
CANCER_429057,0,0,0,0
CANCER_429058,1,0,1,1
CANCER_429059,0,0,0,0
CANCER_429061,1,0,0,1
CANCER_429062,1,0,1,1
CANCER_429064,0,0,0,0
CANCER_429068,1,0,1,1
CANCER_429069,1,0,1,1
CANCER_429070,1,0,1,1
CANCER_429071,1,0,1,1
CANCER_429072,1,0,1,1
CANCER_429073,0,0,0,0
CANCER_429074,1,0,1,1
CANCER_429076,0,0,0,0
CANCER_429077,1,0,1,1
CANCER_429078,1,0,1,1
CANCER_429079,1,0,1,1
CANCER_429080,1,0,0,1
CANCER_429082,0,0,0,0
CANCER_429083,1,0,1,1
CANCER_429084,0,0,0,0
CANCER_429085,1,0,0,1
CANCER_429086,1,0,1,1
CANCER_429087,0,0,0,0
CANCER_429091,0,0,0,0
CANCER_429092,0,0,0,0
CANCER_429093,0,0,0,0
CANCER_429095,0,0,0,0
CANCER_429096,0,0,0,0
CANCER_429097,1,0,1,1
CANCER_429099,1,0,0,1
CANCER_429100,1,0,0,1
CANCER_429101,0,0,0,0
CANCER_429102,1,0,1,1
CANCER_429103,1,0,0,1
CANCER_429104,1,0,1,1
CANCER_429105,1,0,1,1
CANCER_429106,0,0,0,0
CANCER_429202,1,0,1,1
CANCER_429203,1,0,1,1
CANCER_429734,1,0,0,1
CANCER_430209,0,0,0,0
CANCER_430589,0,0,0,0
CANCER_430592,0,0,0,0
CANCER_430593,0,0,0,0
CANCER_430594,0,0,0,0
CANCER_430595,1,0,1,1
CANCER_430596,1,0,0,1
CANCER_430597,0,0,0,0
CANCER_430598,0,0,0,0
CANCER_430599,0,0,0,0
CANCER_430600,0,0,0,0
CANCER_430601,1,0,0,1
CANCER_430603,0,0,0,0
CANCER_430604,1,0,0,1
CANCER_430632,0,0,0,0
CANCER_430665,0,0,0,0
CANCER_430694,0,0,0,0
CANCER_430955,1,0,0,1
CANCER_430964,0,0,0,0
CANCER_431187,0,0,0,0
CANCER_431194,0,0,0,0
CANCER_431197,0,0,0,0
CANCER_431198,0,0,0,0
CANCER_431200,0,0,0,0
CANCER_431201,0,0,0,0
CANCER_431202,0,0,0,0
CANCER_431203,0,0,0,0
CANCER_431204,1,0,0,1
CANCER_431205,0,0,0,0
CANCER_431206,0,0,0,0
CANCER_431207,1,0,0,1
CANCER_431209,0,0,0,0
CANCER_431210,0,0,0,0
CANCER_431212,0,0,0,0
CANCER_431214,0,0,0,0
CANCER_431217,0,0,0,0
CANCER_431218,0,0,0,0
CANCER_431219,0,0,0,0
CANCER_431221,0,0,0,0
CANCER_431222,0,0,0,0
CANCER_431223,0,0,0,0
CANCER_431225,0,0,0,0
CANCER_431228,0,0,0,0
CANCER_431231,0,0,0,0
CANCER_431234,0,0,0,0
CANCER_431237,0,0,0,0
CANCER_431238,0,0,0,0
CANCER_431239,0,0,0,0
CANCER_431240,0,0,0,1
CANCER_431241,1,0,0,1
CANCER_431242,0,0,0,0
CANCER_431243,0,0,0,0
CANCER_431244,0,0,0,0
CANCER_431245,0,0,0,0
CANCER_431248,0,0,0,0
CANCER_431249,1,0,0,1
CANCER_431250,0,0,0,0
CANCER_431251,0,0,0,0
CANCER_431252,0,0,0,0
CANCER_431253,0,0,0,0
CANCER_431254,0,0,0,0
CANCER_431255,0,0,0,0
CANCER_431256,0,0,0,0
CANCER_431257,0,0,0,0
CANCER_431260,0,0,0,0
CANCER_431261,0,0,0,0
CANCER_431264,0,0,0,0
CANCER_431265,0,0,0,0
CANCER_431268,0,0,0,0
CANCER_431269,0,0,0,0
CANCER_431270,0,0,0,0
CANCER_431271,0,0,0,0
CANCER_431272,1,0,0,1
CANCER_431273,0,0,0,0
CANCER_431274,0,0,0,0
CANCER_431276,0,0,0,0
CANCER_431279,1,0,0,1
CANCER_431280,0,0,0,0
CANCER_431281,0,0,0,0
CANCER_431282,0,0,0,1
CANCER_431285,0,0,0,0
CANCER_431287,0,0,0,0
CANCER_431289,0,0,0,0
CANCER_431290,0,0,0,0
CANCER_431292,0,0,0,0
CANCER_431293,0,0,0,0
CANCER_431295,0,0,0,0
CANCER_431296,0,0,0,0
CANCER_431300,0,0,0,0
CANCER_431303,0,0,0,0
CANCER_431304,1,0,0,1
CANCER_431307,0,0,0,0
CANCER_431308,0,0,0,0
CANCER_431309,0,0,0,0
CANCER_431311,0,0,0,0
CANCER_431313,0,0,0,0
CANCER_431314,0,0,0,0
CANCER_431316,0,0,0,0
CANCER_431318,0,0,0,0
CANCER_431321,0,0,0,0
CANCER_431325,0,0,0,0
CANCER_431328,1,0,0,1
CANCER_431331,0,0,0,0
CANCER_431332,0,0,0,0
CANCER_431333,0,0,0,0
CANCER_431334,0,0,0,0
CANCER_431335,1,0,0,1
CANCER_431338,0,0,0,0
CANCER_431339,0,0,0,0
CANCER_431340,0,0,0,0
CANCER_431341,0,0,0,0
CANCER_431342,0,0,0,0
CANCER_431343,1,0,0,1
CANCER_431349,1,0,0,1
CANCER_431350,0,0,0,1
CANCER_431351,0,0,0,0
CANCER_431355,0,0,0,0
CANCER_431356,0,0,0,0
CANCER_431357,0,0,0,0
CANCER_431358,0,0,0,0
CANCER_431359,0,0,0,0
CANCER_431360,0,0,0,0
CANCER_431775,1,0,0,1
CANCER_433194,0,0,0,0
CANCER_433561,0,0,0,0
CANCER_433562,0,0,0,0
CANCER_433563,0,0,0,0
CANCER_433564,0,0,0,0
CANCER_433565,0,0,0,0
CANCER_433566,0,0,0,0
CANCER_433567,0,0,0,0
CANCER_433568,0,0,0,0
CANCER_433569,0,0,0,0
CANCER_433570,0,0,0,0
CANCER_433571,0,0,0,0
CANCER_433572,0,0,0,0
CANCER_433573,0,0,0,0
CANCER_433574,0,0,0,0
CANCER_433576,0,0,0,0
CANCER_433577,0,0,0,0
CANCER_433578,0,0,0,0
CANCER_433579,0,0,0,0
CANCER_433580,0,0,0,0
CANCER_433581,0,0,0,0
CANCER_433582,0,0,0,0
CANCER_433583,0,0,0,0
CANCER_433584,0,0,0,0
CANCER_433585,0,0,0,0
CANCER_433586,0,0,0,0
CANCER_433588,0,0,0,0
CANCER_433589,0,0,0,0
CANCER_433590,0,0,0,0
CANCER_433591,0,0,0,0
CANCER_433592,0,0,0,0
CANCER_433596,0,0,0,0
CANCER_433597,0,0,0,1
CANCER_433598,0,0,0,1
CANCER_433601,0,0,0,1
CANCER_433604,1,0,0,1
CANCER_433606,0,0,0,0
CANCER_433610,1,0,0,1
CANCER_433612,0,0,0,0
CANCER_433614,0,0,0,1
CANCER_433616,0,0,0,0
CANCER_433617,0,0,0,1
CANCER_433619,1,0,0,1
CANCER_433620,0,0,0,0
CANCER_433624,1,0,0,1
CANCER_433625,1,0,1,1
CANCER_433627,1,0,0,1
CANCER_433628,0,0,0,0
CANCER_433630,1,0,0,1
CANCER_433631,1,0,1,1
CANCER_433635,0,0,0,0
CANCER_433638,1,0,0,1
CANCER_433644,0,0,0,0
CANCER_433646,1,0,1,1
CANCER_433648,1,0,0,1
CANCER_433650,1,0,1,1
CANCER_433653,0,0,0,1
CANCER_433654,0,0,0,0
CANCER_433656,1,0,0,1
CANCER_433660,0,0,0,0
CANCER_433662,0,0,0,0
CANCER_433664,0,0,0,0
CANCER_433665,1,0,0,1
CANCER_433666,0,0,0,0
CANCER_433667,1,0,0,1
CANCER_433668,1,0,1,1
CANCER_433672,1,0,0,1
CANCER_433694,0,0,0,0
CANCER_433697,0,0,0,0
CANCER_433699,0,0,0,0
CANCER_433705,0,0,0,0
CANCER_433715,0,0,0,0
CANCER_433717,1,0,0,1
CANCER_433718,0,0,0,0
CANCER_433721,1,0,0,1
CANCER_433728,0,0,0,0
CANCER_433733,0,0,0,0
CANCER_433737,0,0,0,0
CANCER_433739,0,0,0,0
CANCER_433740,0,0,0,0
CANCER_433746,1,0,0,1
CANCER_433756,0,0,0,0
CANCER_433763,0,0,0,0
CANCER_433767,1,0,0,1
CANCER_433774,0,0,0,0
CANCER_433776,0,0,0,0
CANCER_433777,0,0,0,0
CANCER_433778,0,0,0,0
CANCER_433780,1,0,0,1
CANCER_433803,0,0,0,0
CANCER_433816,1,0,0,1
CANCER_433834,1,0,0,1
CANCER_433835,0,0,0,0
CANCER_433836,0,0,0,0
CANCER_433845,0,0,0,0
CANCER_433849,0,0,0,0
CANCER_433852,1,0,0,1
CANCER_433855,0,0,0,0
CANCER_433856,1,0,0,1
CANCER_433858,1,0,0,1
CANCER_433860,1,0,0,1
CANCER_433861,0,0,0,0
CANCER_433866,1,0,0,1
CANCER_433867,0,0,0,0
CANCER_433868,1,0,1,1
CANCER_433869,1,0,0,1
CANCER_433870,1,0,1,1
CANCER_433872,0,0,0,0
CANCER_433874,0,0,0,0
CANCER_433875,0,0,0,0
CANCER_433877,0,0,0,0
CANCER_433880,1,0,1,1
CANCER_433881,1,0,1,1
CANCER_433885,0,0,0,0
CANCER_433891,1,0,1,1
CANCER_433894,1,0,1,1
CANCER_433895,0,0,0,0
CANCER_433896,0,0,0,0
CANCER_433899,1,0,1,1
CANCER_433901,1,0,0,1
CANCER_433902,1,0,1,1
CANCER_433903,0,0,0,0
CANCER_433904,1,0,1,1
CANCER_433906,1,0,0,1
CANCER_433910,1,0,1,1
CANCER_433915,1,0,1,1
CANCER_433916,0,0,0,0
CANCER_433920,1,0,1,1
CANCER_433926,1,0,0,1
CANCER_433934,1,0,0,1
CANCER_434022,0,0,0,0
CANCER_434027,1,0,0,1
CANCER_434032,1,0,0,1
CANCER_43587,1,0,0,1
CANCER_43593,0,0,0,0
CANCER_436443,0,0,0,0
CANCER_437017,0,0,0,0
CANCER_437018,0,0,0,0
CANCER_437440,1,0,0,1
CANCER_437839,0,0,0,0
CANCER_437840,0,0,0,0
CANCER_437842,0,0,0,0
CANCER_437843,0,0,0,0
CANCER_437928,1,0,0,1
CANCER_438382,0,0,0,0
CANCER_438753,0,0,0,0
CANCER_438768,0,0,0,0
CANCER_438781,0,0,0,0
CANCER_438795,0,0,0,0
CANCER_438812,1,0,1,1
CANCER_438813,0,0,0,0
CANCER_438865,0,0,0,1
CANCER_438868,0,0,0,0
CANCER_438883,1,0,0,1
CANCER_438885,1,0,0,1
CANCER_438910,0,0,0,0
CANCER_438914,0,0,0,0
CANCER_438921,1,0,0,1
CANCER_438924,0,0,0,0
CANCER_438947,0,0,0,0
CANCER_438956,0,0,0,0
CANCER_438964,0,0,0,0
CANCER_438970,1,0,0,1
CANCER_438974,1,0,0,1
CANCER_438976,0,0,0,0
CANCER_438978,0,0,0,0
CANCER_438979,1,0,0,1
CANCER_438981,1,0,0,1
CANCER_438982,0,0,0,0
CANCER_438988,0,0,0,0
CANCER_438996,0,0,0,0
CANCER_438998,0,0,0,0
CANCER_439017,0,0,0,0
CANCER_439040,1,0,1,1
CANCER_439045,1,0,0,1
CANCER_439092,1,0,1,1
CANCER_439171,1,0,1,1
CANCER_439172,1,0,0,1
CANCER_439174,1,0,1,1
CANCER_439177,0,0,0,0
CANCER_439178,1,0,0,1
CANCER_439182,1,0,1,1
CANCER_439184,1,0,0,1
CANCER_439192,1,0,0,1
CANCER_439197,0,0,0,0
CANCER_439199,1,0,1,1
CANCER_439230,1,0,0,1
CANCER_439232,1,0,0,1
CANCER_439237,0,0,0,0
CANCER_439243,1,0,0,1
CANCER_439245,1,0,1,1
CANCER_439291,1,0,0,1
CANCER_439304,0,0,0,0
CANCER_439408,1,0,0,1
CANCER_439409,1,0,0,1
CANCER_439410,0,0,0,0
CANCER_439442,0,0,0,0
CANCER_440223,1,0,0,1
CANCER_440423,0,0,0,0
CANCER_440424,0,0,0,0
CANCER_440425,0,0,0,0
CANCER_440426,0,0,0,0
CANCER_440427,0,0,0,0
CANCER_440428,0,0,0,0
CANCER_440429,1,0,0,1
CANCER_440430,1,0,0,1
CANCER_440431,0,0,0,0
CANCER_440432,0,0,0,0
CANCER_440433,0,0,0,0
CANCER_440434,1,0,0,1
CANCER_440435,0,0,0,0
CANCER_440436,0,0,0,0
CANCER_440437,0,0,0,0
CANCER_440438,0,0,0,0
CANCER_440439,0,0,0,0
CANCER_440440,0,0,0,0
CANCER_440441,0,0,0,0
CANCER_440442,0,0,0,0
CANCER_440443,0,0,0,0
CANCER_440444,0,0,0,0
CANCER_440445,0,0,0,0
CANCER_440446,0,0,0,0
CANCER_440447,0,0,0,0
CANCER_440448,0,0,0,0
CANCER_440454,0,0,0,0
CANCER_440456,0,0,0,0
CANCER_440457,0,0,0,0
CANCER_440468,0,0,0,0
CANCER_440476,0,0,0,0
CANCER_440477,0,0,0,0
CANCER_440861,0,0,0,0
CANCER_441290,1,0,0,1
CANCER_441292,0,0,0,0
CANCER_441293,1,0,0,1
CANCER_441299,1,0,0,1
CANCER_441309,0,0,0,0
CANCER_441312,0,0,0,0
CANCER_441314,0,0,0,0
CANCER_441315,1,0,0,1
CANCER_441317,1,0,1,1
CANCER_441327,0,0,0,0
CANCER_441331,0,0,0,0
CANCER_441336,0,0,0,0
CANCER_441339,1,0,0,1
CANCER_441345,1,0,0,1
CANCER_441347,0,0,0,0
CANCER_441349,0,0,0,0
CANCER_441354,0,0,0,0
CANCER_441358,0,0,0,0
CANCER_441361,1,0,0,1
CANCER_441371,0,0,0,0
CANCER_441374,0,0,0,0
CANCER_441377,1,0,0,1
CANCER_441384,0,0,0,0
CANCER_441386,0,0,0,0
CANCER_441387,0,0,0,0
CANCER_441389,1,0,0,1
CANCER_441397,0,0,0,0
CANCER_441399,0,0,0,0
CANCER_441402,0,0,0,0
CANCER_441413,0,0,0,0
CANCER_441419,1,0,0,1
CANCER_441438,0,0,0,0
CANCER_441453,1,0,0,1
CANCER_441458,0,0,0,0
CANCER_441471,0,0,0,0
CANCER_441475,0,0,0,0
CANCER_441476,0,0,0,0
CANCER_441479,0,0,0,0
CANCER_441483,0,0,0,0
CANCER_441486,1,0,0,1
CANCER_441490,1,0,0,1
CANCER_441491,0,0,0,0
CANCER_441504,0,0,0,0
CANCER_441507,0,0,0,0
CANCER_441521,0,0,0,0
CANCER_441525,1,0,0,1
CANCER_441526,0,0,0,0
CANCER_446214,1,0,1,1
CANCER_446257,0,0,0,0
CANCER_446475,0,0,0,0
CANCER_446477,0,0,0,1
CANCER_449061,1,0,1,1
CANCER_449208,1,0,1,1
CANCER_449232,1,0,1,1
CANCER_449332,0,0,0,0
CANCER_449336,1,0,0,1
CANCER_449339,1,0,0,1
CANCER_449341,1,0,0,1
CANCER_449343,1,0,1,1
CANCER_449344,1,0,1,1
CANCER_449345,1,0,1,1
CANCER_449346,1,0,0,1
CANCER_449347,0,0,0,0
CANCER_449417,1,0,0,1
CANCER_449463,0,0,0,0
CANCER_449645,1,0,1,1
CANCER_449669,1,0,0,1
CANCER_449670,1,0,1,1
CANCER_449826,0,0,0,0
CANCER_449891,1,0,1,1
CANCER_449922,1,0,1,1
CANCER_449937,1,0,0,1
CANCER_449941,1,0,1,1
CANCER_449982,0,0,0,0
CANCER_450032,1,0,0,1
CANCER_450154,1,0,1,1
CANCER_450602,1,0,1,1
CANCER_450641,1,0,1,1
CANCER_450786,1,0,1,1
CANCER_450810,1,0,1,1
CANCER_450892,1,0,1,1
CANCER_450979,1,0,1,1
CANCER_451773,1,0,1,1
CANCER_451807,1,0,1,1
CANCER_451874,0,0,0,0
CANCER_452092,1,0,1,1
CANCER_452299,1,0,0,1
CANCER_452784,1,0,1,1
CANCER_452967,0,0,0,0
CANCER_453333,0,0,0,0
CANCER_453334,0,0,0,0
CANCER_453336,0,0,0,0
CANCER_453338,0,0,0,0
CANCER_453342,0,0,0,0
CANCER_453344,0,0,0,0
CANCER_453346,0,0,0,0
CANCER_453350,1,0,1,1
CANCER_453353,0,0,0,0
CANCER_453355,1,0,1,1
CANCER_453367,1,0,0,1
CANCER_453374,1,0,1,1
CANCER_453376,1,0,1,1
CANCER_453389,0,0,0,0
CANCER_453391,1,0,1,1
CANCER_453407,1,0,1,1
CANCER_453409,1,0,1,1
CANCER_453410,0,0,0,0
CANCER_453414,1,0,1,1
CANCER_453415,1,0,1,1
CANCER_453416,1,0,0,1
CANCER_453419,1,0,1,1
CANCER_453420,1,0,1,1
CANCER_453425,0,0,0,0
CANCER_453426,1,0,1,1
CANCER_453427,1,0,1,1
CANCER_453439,0,0,0,0
CANCER_453449,1,0,1,1
CANCER_453460,1,0,0,1
CANCER_453464,1,0,1,1
CANCER_453469,0,0,0,0
CANCER_453473,0,0,0,0
CANCER_453475,1,0,1,1
CANCER_453479,1,0,1,1
CANCER_453480,1,0,1,1
CANCER_453481,1,0,1,1
CANCER_453490,0,0,0,0
CANCER_453492,1,0,1,1
CANCER_453499,1,0,1,1
CANCER_453500,0,0,0,0
CANCER_453516,0,0,0,0
CANCER_453523,1,0,1,1
CANCER_453528,1,0,1,1
CANCER_453547,0,0,0,0
CANCER_453554,1,0,1,1
CANCER_453575,1,0,1,1
CANCER_453583,1,0,1,1
CANCER_453586,1,0,1,1
CANCER_453598,0,0,0,0
CANCER_453605,1,0,1,1
CANCER_453606,1,0,1,1
CANCER_453617,1,0,1,1
CANCER_453628,1,0,1,1
CANCER_453629,0,0,0,0
CANCER_453636,1,0,1,1
CANCER_453644,1,0,1,1
CANCER_453645,1,0,1,1
CANCER_453647,1,0,1,1
CANCER_453648,1,0,1,1
CANCER_453665,0,0,0,0
CANCER_453669,1,0,1,1
CANCER_453673,1,0,1,1
CANCER_453697,1,0,1,1
CANCER_453716,0,0,0,0
CANCER_453740,1,0,1,1
CANCER_453754,1,0,1,1
CANCER_453761,0,0,0,0
CANCER_455031,0,0,0,0
CANCER_455032,0,0,0,0
