reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
HC_R3,hereditary_cancer,CABCASE_4B2F49164C,core_400_casebook,hereditary_cancer,ATM,CANCER_570427,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_2E5523FAC7,core_400_casebook,hereditary_cancer,ATM,CANCER_490449,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_2E5523FAC7,core_400_casebook,hereditary_cancer,ATM,CANCER_490449,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_2E5523FAC7,core_400_casebook,hereditary_cancer,ATM,CANCER_490449,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_62E23CB73D,core_400_casebook,hereditary_cancer,ATM,CANCER_1729781,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_62E23CB73D,core_400_casebook,hereditary_cancer,ATM,CANCER_1729781,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_62E23CB73D,core_400_casebook,hereditary_cancer,ATM,CANCER_1729781,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_F50A72965A,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_372568,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_F50A72965A,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_372568,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_F50A72965A,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_372568,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_F50A72965A,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_372568,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_F50A72965A,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_372568,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_EBF9D5EA6A,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_432148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_EBF9D5EA6A,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_432148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_EBF9D5EA6A,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_432148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_EBF9D5EA6A,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_432148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_EBF9D5EA6A,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_432148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_3D442FCC80,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_635221,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_3D442FCC80,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_635221,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_3D442FCC80,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_635221,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_3D442FCC80,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_635221,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_3D442FCC80,core_400_casebook,inherited_arrhythmia,KCNQ1,ARR_635221,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_1FE8F1AC56,core_400_casebook,inherited_arrhythmia,HCN4,ARR_1675065,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_1FE8F1AC56,core_400_casebook,inherited_arrhythmia,HCN4,ARR_1675065,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_1FE8F1AC56,core_400_casebook,inherited_arrhythmia,HCN4,ARR_1675065,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_1FE8F1AC56,core_400_casebook,inherited_arrhythmia,HCN4,ARR_1675065,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_1FE8F1AC56,core_400_casebook,inherited_arrhythmia,HCN4,ARR_1675065,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_20843B6721,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_1705745,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_20843B6721,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_1705745,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_20843B6721,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_1705745,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_20843B6721,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_1705745,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_20843B6721,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_1705745,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_C635E2150E,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_802809,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_C635E2150E,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_802809,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_C635E2150E,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_802809,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_C635E2150E,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_802809,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_C635E2150E,core_400_casebook,inherited_arrhythmia,CACNA1C,ARR_802809,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_DA6AD86BB0,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1773144,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_DA6AD86BB0,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1773144,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_DA6AD86BB0,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1773144,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_DA6AD86BB0,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1773144,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_DA6AD86BB0,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1773144,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_9F4A798B18,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1460043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_9F4A798B18,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1460043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_9F4A798B18,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1460043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_9F4A798B18,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1460043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_9F4A798B18,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1460043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_14417A2F9A,core_400_casebook,inherited_arrhythmia,KCNJ2,ARR_801410,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_14417A2F9A,core_400_casebook,inherited_arrhythmia,KCNJ2,ARR_801410,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_14417A2F9A,core_400_casebook,inherited_arrhythmia,KCNJ2,ARR_801410,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_14417A2F9A,core_400_casebook,inherited_arrhythmia,KCNJ2,ARR_801410,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_14417A2F9A,core_400_casebook,inherited_arrhythmia,KCNJ2,ARR_801410,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_A95D2DFA2E,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1406093,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_A95D2DFA2E,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1406093,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_A95D2DFA2E,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1406093,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_A95D2DFA2E,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1406093,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_A95D2DFA2E,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1406093,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_B17B2008AE,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1792370,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_B17B2008AE,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1792370,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_B17B2008AE,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1792370,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_B17B2008AE,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1792370,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_B17B2008AE,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1792370,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_1087B7DF71,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1762927,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_1087B7DF71,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1762927,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_1087B7DF71,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1762927,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_1087B7DF71,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1762927,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_1087B7DF71,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1762927,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_0A91220121,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1795320,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_0A91220121,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1795320,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_0A91220121,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1795320,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_0A91220121,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1795320,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_0A91220121,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1795320,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_DDFD9FCD70,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_970218,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_DDFD9FCD70,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_970218,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_DDFD9FCD70,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_970218,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_DDFD9FCD70,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_970218,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_DDFD9FCD70,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_970218,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_DF3124A37C,core_400_casebook,inherited_arrhythmia,CALM1,ARR_384090,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_DF3124A37C,core_400_casebook,inherited_arrhythmia,CALM1,ARR_384090,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_DF3124A37C,core_400_casebook,inherited_arrhythmia,CALM1,ARR_384090,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_DF3124A37C,core_400_casebook,inherited_arrhythmia,CALM1,ARR_384090,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_DF3124A37C,core_400_casebook,inherited_arrhythmia,CALM1,ARR_384090,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_0083192FE8,core_400_casebook,inherited_arrhythmia,CALM3,ARR_389576,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_0083192FE8,core_400_casebook,inherited_arrhythmia,CALM3,ARR_389576,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_0083192FE8,core_400_casebook,inherited_arrhythmia,CALM3,ARR_389576,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_0083192FE8,core_400_casebook,inherited_arrhythmia,CALM3,ARR_389576,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_0083192FE8,core_400_casebook,inherited_arrhythmia,CALM3,ARR_389576,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_6838E76EAC,core_400_casebook,inherited_arrhythmia,ANK2,ARR_1678112,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_6838E76EAC,core_400_casebook,inherited_arrhythmia,ANK2,ARR_1678112,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_6838E76EAC,core_400_casebook,inherited_arrhythmia,ANK2,ARR_1678112,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_6838E76EAC,core_400_casebook,inherited_arrhythmia,ANK2,ARR_1678112,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
