assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CM_177784,1,0,0,1
CM_177796,1,0,0,1
CM_1777979,0,0,0,0
CM_177807,1,0,0,1
CM_177811,0,0,0,0
CM_177814,1,0,0,1
CM_177818,0,0,0,0
CM_1778191,0,0,0,0
CM_1778210,1,0,1,1
CM_1778244,0,0,0,0
CM_177831,0,0,0,0
CM_177835,0,0,0,0
CM_177837,1,0,0,1
CM_177847,1,0,0,1
CM_177850,1,0,0,1
CM_177852,0,0,0,0
CM_177855,0,0,0,0
CM_177862,0,0,0,0
CM_177864,0,0,0,0
CM_177870,0,0,0,0
CM_177886,1,0,1,1
CM_177896,0,0,0,0
CM_177897,1,0,0,1
CM_177899,0,0,0,0
CM_1779340,0,0,0,0
CM_177935,0,0,0,0
CM_177956,0,0,0,0
CM_177983,0,0,0,0
CM_177984,0,0,0,0
CM_1779902,1,0,1,1
CM_1779905,1,0,0,1
CM_177995,0,0,0,0
CM_1781177,0,0,0,0
CM_1782539,0,0,0,0
CM_1782541,0,0,0,0
CM_1782659,1,0,0,1
CM_1782701,1,0,0,1
CM_178282,1,0,0,1
CM_1782994,0,0,0,0
CM_1783224,1,0,1,1
CM_1783295,0,0,0,0
CM_1783418,0,0,0,0
CM_1784461,0,0,0,0
CM_1785575,0,0,0,0
CM_1785972,1,0,1,1
CM_1786018,0,0,0,0
CM_1786023,0,0,0,0
CM_1786310,1,0,0,1
CM_1786385,1,0,1,1
CM_1786624,0,0,0,0
CM_178672,0,0,0,0
CM_1786737,0,0,0,0
CM_1786814,1,0,1,1
CM_1786815,1,0,1,1
CM_1787857,0,0,0,0
CM_1788096,1,0,1,1
CM_178819,0,0,0,0
CM_1788327,1,0,1,1
CM_1788342,0,0,0,0
CM_178862,0,0,0,0
CM_1789027,0,0,0,0
CM_178908,1,0,0,1
CM_1789115,1,0,1,1
CM_178913,1,0,0,1
CM_1789171,0,0,0,0
CM_1789206,1,0,0,1
CM_1789325,0,0,0,0
CM_178936,1,0,0,1
CM_1789414,0,0,0,0
CM_1789451,0,0,0,0
CM_178946,0,0,0,0
CM_1789462,0,0,0,0
CM_1789509,1,0,1,1
CM_178984,0,0,0,0
CM_1790085,1,0,1,1
CM_1790193,0,0,0,0
CM_1790212,0,0,0,0
CM_1791035,0,0,0,0
CM_1791159,1,0,0,1
CM_1791187,0,0,0,0
CM_179124,1,0,0,1
CM_179134,0,0,0,0
CM_179139,0,0,0,0
CM_1791472,0,0,0,0
CM_179162,0,0,0,0
CM_1791843,1,0,1,1
CM_1791958,1,0,1,1
CM_1792248,1,0,1,1
CM_1792282,0,0,0,0
CM_1792479,1,0,0,1
CM_179249,0,0,0,0
CM_179285,0,0,0,0
CM_179311,0,0,0,0
CM_179315,0,0,0,0
CM_1793398,1,0,1,1
CM_1793542,0,0,0,0
CM_179375,0,0,0,0
CM_179384,0,0,0,0
CM_1793874,1,0,0,1
CM_1793953,1,0,1,1
CM_1794091,0,0,0,0
CM_1794093,0,0,0,0
CM_179411,1,0,0,1
CM_1794150,1,0,1,1
CM_179417,1,0,0,1
CM_1794204,1,0,1,1
CM_1794235,0,0,0,0
CM_1794336,1,0,1,1
CM_179435,0,0,0,1
CM_1794690,1,0,1,1
CM_1794920,0,0,0,0
CM_1794976,0,0,0,0
CM_1795020,0,0,0,0
CM_1795143,1,0,1,1
CM_1795210,1,0,1,1
CM_179525,1,0,0,1
CM_179527,0,0,0,0
CM_179536,0,0,0,0
CM_179537,1,0,0,1
CM_1795471,1,0,0,1
CM_1795690,0,0,0,0
CM_1795868,1,0,0,1
CM_1795922,0,0,0,0
CM_1796273,0,0,0,0
CM_1796278,0,0,0,0
CM_1796331,0,0,0,0
CM_179642,1,0,0,1
CM_1796441,1,0,1,1
CM_1796736,1,0,1,1
CM_179692,0,0,0,0
CM_179709,0,0,0,0
CM_179719,1,0,0,1
CM_179720,1,0,0,1
CM_1797367,0,0,0,0
CM_1797440,1,0,1,1
CM_1797537,1,0,1,1
CM_179759,1,0,0,1
CM_179764,0,0,0,0
CM_179772,1,0,1,1
CM_1797739,0,0,0,0
CM_1797753,0,0,0,0
CM_1797807,1,0,1,1
CM_1797948,0,0,0,0
CM_1798065,0,0,0,0
CM_179809,0,0,0,0
CM_179821,0,0,0,0
CM_1798314,0,0,0,0
CM_1798342,0,0,0,0
CM_1798519,0,0,0,0
CM_1798631,0,0,0,0
CM_1798740,0,0,0,0
CM_1798758,0,0,0,0
CM_1798824,1,0,1,1
CM_1798833,0,0,0,0
CM_1798873,0,0,0,0
CM_1799054,1,0,1,1
CM_179921,1,0,0,1
CM_179980,0,0,0,0
CM_179994,1,0,0,1
CM_180009,0,0,0,0
CM_180014,0,0,0,0
CM_180058,0,0,0,0
CM_1800665,0,0,0,0
CM_180106,0,0,0,0
CM_180107,0,0,0,0
CM_1801708,0,0,0,0
CM_180180,0,0,0,0
CM_180181,1,0,1,1
CM_1801830,0,0,0,0
CM_180206,0,0,0,0
CM_1802215,0,0,0,0
CM_180283,0,0,0,0
CM_1803137,1,0,0,1
CM_1803142,0,0,0,0
CM_1803201,0,0,0,0
CM_180326,1,0,0,1
CM_180343,1,0,1,1
CM_180344,1,0,1,1
CM_1803486,1,0,1,1
CM_1803540,1,0,1,1
CM_180410,0,0,0,0
CM_1804144,0,0,0,0
CM_180416,0,0,0,0
CM_180435,0,0,0,0
CM_1804420,1,0,1,1
CM_1805085,0,0,0,0
CM_1805113,0,0,0,0
CM_1805453,0,0,0,0
CM_180551,0,0,0,0
CM_180573,1,0,0,1
CM_180574,0,0,0,0
CM_180575,1,0,0,1
CM_180576,0,0,0,0
CM_180579,0,0,0,0
CM_180580,0,0,0,0
CM_180581,0,0,0,0
CM_1806336,1,0,0,1
CM_1806376,0,0,0,0
CM_1807506,1,0,1,1
CM_1808644,0,0,0,0
CM_180925,0,0,0,0
CM_180927,1,0,1,1
CM_180933,1,0,1,1
CM_180934,0,0,0,0
CM_180937,1,0,1,1
CM_180941,1,0,0,1
CM_180943,0,0,0,0
CM_180949,0,0,0,0
CM_180957,0,0,0,0
CM_180958,0,0,0,0
CM_180967,0,0,0,0
CM_1809749,0,0,0,0
CM_180982,0,0,0,0
CM_180986,1,0,0,1
CM_180990,0,0,0,0
CM_180993,1,0,0,1
CM_180995,1,0,1,1
CM_180997,1,0,1,1
CM_181007,0,0,0,0
CM_181008,1,0,0,1
CM_181015,0,0,0,0
CM_181016,1,0,0,1
CM_181019,1,0,0,1
CM_181023,0,0,0,0
CM_181024,1,0,1,1
CM_181038,1,0,1,1
CM_181044,1,0,0,1
CM_181045,0,0,0,0
CM_181053,1,0,1,1
CM_181054,0,0,0,0
CM_181056,1,0,0,1
CM_181059,0,0,0,0
CM_181061,1,0,0,1
CM_181064,1,0,1,1
CM_181066,0,0,0,0
CM_181067,0,0,0,0
CM_181068,0,0,0,0
CM_181069,0,0,0,0
CM_181072,1,0,0,1
CM_181073,0,0,0,0
CM_181074,1,0,0,1
CM_181075,0,0,0,0
CM_181076,0,0,0,0
CM_181077,1,0,0,1
CM_181078,1,0,0,1
CM_181079,0,0,0,0
CM_181080,1,0,0,1
CM_181081,0,0,0,0
CM_181082,1,0,0,1
CM_181083,0,0,0,0
CM_181084,0,0,0,0
CM_181085,0,0,0,0
CM_181087,1,0,1,1
CM_181088,0,0,0,0
CM_181089,1,0,1,1
CM_181090,0,0,0,0
CM_181091,0,0,0,0
CM_181093,1,0,0,1
CM_181094,0,0,0,0
CM_181095,0,0,0,0
CM_181096,1,0,0,1
CM_181098,0,0,0,0
CM_181099,0,0,0,0
CM_181100,1,0,0,1
CM_181103,1,0,1,1
CM_181105,1,0,0,1
CM_181106,0,0,0,0
CM_181107,0,0,0,0
CM_181108,1,0,1,1
CM_181109,1,0,1,1
CM_181111,1,0,0,1
CM_181112,1,0,0,1
CM_181114,1,0,0,1
CM_181115,0,0,0,0
CM_181116,0,0,0,0
CM_181117,0,0,0,0
CM_181132,1,0,0,1
CM_181133,1,0,1,1
CM_181135,1,0,1,1
CM_181136,1,0,0,1
CM_181137,1,0,1,1
CM_181138,1,0,0,1
CM_181141,0,0,0,0
CM_181147,1,0,0,1
CM_181148,1,0,0,1
CM_181149,0,0,0,0
CM_181150,0,0,0,0
CM_181151,0,0,0,0
CM_181152,0,0,0,0
CM_181153,0,0,0,0
CM_181154,0,0,0,0
CM_181155,1,0,1,1
CM_181156,1,0,0,1
CM_181157,1,0,1,1
CM_181159,1,0,0,1
CM_181160,0,0,0,0
CM_181173,1,0,0,1
CM_181176,0,0,0,0
CM_181177,1,0,1,1
CM_181180,0,0,0,0
CM_181181,1,0,1,1
CM_181195,1,0,0,1
CM_181196,1,0,0,1
CM_181204,0,0,0,0
CM_181205,1,0,0,1
CM_181216,0,0,0,0
CM_181228,0,0,0,0
CM_181261,1,0,1,1
CM_181304,0,0,0,0
CM_181317,0,0,0,0
CM_181319,0,0,0,0
CM_181323,1,0,1,1
CM_181327,1,0,0,1
CM_181335,0,0,0,0
CM_181340,0,0,0,0
CM_181341,0,0,0,0
CM_181349,1,0,0,1
CM_181358,0,0,0,0
CM_181362,0,0,0,0
CM_181366,0,0,0,0
CM_181386,0,0,0,0
CM_181395,0,0,0,0
CM_181406,0,0,0,0
CM_181413,0,0,0,0
CM_181584,0,0,0,0
CM_181585,0,0,0,0
CM_181586,0,0,0,0
CM_181587,1,0,0,1
CM_181591,0,0,0,0
CM_181593,0,0,0,0
CM_181594,0,0,0,0
CM_181602,0,0,0,0
CM_181622,0,0,0,0
CM_181636,1,0,0,1
CM_181639,0,0,0,0
CM_181641,0,0,0,0
CM_181649,1,0,0,1
CM_181684,0,0,0,0
CM_18314,1,0,0,1
CM_18325,0,0,0,0
CM_18327,1,0,0,1
CM_18329,1,0,0,1
CM_18331,0,0,0,1
CM_183362,0,0,0,0
CM_18457,0,0,0,0
CM_188531,1,0,1,1
CM_188532,1,0,0,1
CM_188544,1,0,0,1
CM_188548,1,0,0,1
CM_188590,0,0,0,0
CM_188615,0,0,0,0
CM_188653,1,0,1,1
CM_188654,1,0,0,1
CM_188657,1,0,0,1
CM_188658,0,0,0,0
CM_188663,1,0,0,1
CM_189516,1,0,1,1
CM_189517,1,0,1,1
CM_189519,1,0,0,1
CM_190401,1,0,0,1
CM_190407,1,0,0,1
CM_191020,0,0,0,1
CM_191021,0,0,0,1
CM_191035,1,0,0,1
CM_191129,0,0,0,0
CM_191130,0,0,0,1
CM_191132,1,0,1,1
CM_191137,0,0,0,1
CM_191139,0,0,0,1
CM_191142,0,0,0,1
CM_191311,0,0,0,1
CM_191581,1,0,0,1
CM_193316,0,0,0,0
CM_195635,0,0,0,0
CM_195754,1,0,0,1
CM_195790,0,0,0,0
CM_195920,0,0,0,0
CM_196081,0,0,0,0
CM_196093,0,0,0,0
CM_196149,0,0,0,0
CM_196151,0,0,0,0
CM_196395,0,0,0,0
CM_196644,1,0,0,1
CM_196657,0,0,0,0
CM_196723,1,0,0,1
CM_197776,0,0,0,0
CM_198657,1,0,1,1
CM_199796,0,0,0,0
CM_199800,1,0,0,1
CM_199823,0,0,0,0
CM_199831,0,0,0,0
CM_199834,1,0,0,1
CM_199847,1,0,0,1
CM_199855,1,0,0,1
CM_199856,0,0,0,0
CM_199862,0,0,0,0
CM_199871,1,0,0,1
CM_199873,1,0,0,1
CM_199876,0,0,0,0
CM_199881,1,0,0,1
CM_199882,0,0,0,0
CM_199884,1,0,0,1
CM_199890,1,0,0,1
CM_199902,1,0,0,1
CM_199903,1,0,0,1
CM_199905,1,0,1,1
CM_199906,0,0,0,0
CM_199914,1,0,1,1
CM_199915,0,0,0,0
CM_199916,1,0,0,1
CM_199918,1,0,0,1
CM_199919,0,0,0,0
CM_199920,0,0,0,0
CM_199921,1,0,1,1
CM_199922,1,0,0,1
CM_199923,1,0,0,1
CM_199924,1,0,0,1
CM_199925,1,0,0,1
CM_199926,1,0,0,1
CM_199927,1,0,0,1
CM_199928,1,0,1,1
CM_199942,1,0,1,1
CM_199943,0,0,0,0
CM_199945,1,0,0,1
CM_200933,1,0,0,1
CM_200939,1,0,0,1
CM_200941,1,0,0,1
CM_200942,1,0,1,1
CM_200944,1,0,0,1
CM_200945,0,0,0,0
CM_200947,0,0,0,0
CM_200949,1,0,0,1
CM_200954,0,0,0,0
CM_200955,1,0,0,1
CM_200956,1,0,1,1
CM_200957,1,0,1,1
CM_200958,0,0,0,0
CM_200959,0,0,0,0
CM_200960,0,0,0,0
CM_200961,0,0,0,0
CM_200962,1,0,0,1
CM_200965,0,0,0,0
CM_201635,0,0,0,0
CM_201650,0,0,0,0
CM_201686,1,0,1,1
CM_201715,0,0,0,0
CM_201721,0,0,0,0
CM_201722,1,0,0,1
CM_201965,1,0,1,1
CM_201966,0,0,0,0
CM_201970,0,0,0,0
CM_201976,1,0,1,1
CM_201977,1,0,1,1
CM_201979,0,0,0,0
CM_201980,0,0,0,0
CM_201983,0,0,0,0
CM_201984,0,0,0,0
CM_201989,1,0,1,1
CM_201993,0,0,0,0
CM_201994,0,0,0,0
CM_201996,0,0,0,0
CM_201997,1,0,1,1
CM_201998,1,0,1,1
CM_202005,1,0,1,1
CM_202007,0,0,0,0
CM_202008,1,0,1,1
CM_202009,0,0,0,0
CM_202010,1,0,0,1
CM_202011,1,0,0,1
CM_202012,1,0,0,1
CM_202013,1,0,1,1
CM_202014,0,0,0,0
CM_202015,1,0,1,1
CM_202016,1,0,0,1
CM_202017,1,0,0,1
CM_202018,0,0,0,0
CM_202019,0,0,0,0
CM_202020,1,0,0,1
CM_202021,1,0,1,1
CM_202022,1,0,1,1
CM_202023,1,0,1,1
CM_202026,1,0,1,1
CM_202027,0,0,0,0
CM_202030,1,0,1,1
CM_202033,0,0,0,0
CM_202035,1,0,0,1
CM_202056,0,0,0,0
CM_202078,0,0,0,0
CM_202370,1,0,1,1
CM_202371,0,0,0,0
CM_202372,0,0,0,0
CM_202373,1,0,1,1
CM_202374,0,0,0,0
CM_202376,1,0,1,1
CM_202377,1,0,0,1
CM_202378,1,0,0,1
CM_202379,1,0,0,1
CM_202380,0,0,0,0
CM_202381,0,0,0,0
CM_202382,1,0,0,1
CM_202383,1,0,0,1
CM_202385,1,0,1,1
CM_202386,1,0,1,1
CM_202388,1,0,0,1
CM_202389,1,0,0,1
CM_202390,0,0,0,0
CM_202392,0,0,0,0
CM_202393,1,0,1,1
CM_202394,0,0,0,0
CM_202395,1,0,0,1
CM_202396,0,0,0,0
CM_202397,0,0,0,0
CM_202398,1,0,0,1
CM_202399,0,0,0,0
CM_202400,1,0,1,1
CM_202401,1,0,0,1
CM_202402,1,0,0,1
CM_202404,1,0,0,1
CM_202405,1,0,0,1
CM_202406,0,0,0,0
CM_202407,0,0,0,0
CM_202409,0,0,0,0
CM_202410,1,0,1,1
CM_202412,1,0,0,1
CM_202413,1,0,1,1
CM_202414,0,0,0,0
CM_202415,1,0,0,1
CM_202416,0,0,0,0
CM_202418,1,0,1,1
CM_202419,1,0,1,1
CM_202420,1,0,0,1
CM_202421,1,0,0,1
CM_202422,0,0,0,0
CM_202423,0,0,0,0
CM_202424,0,0,0,0
CM_202425,0,0,0,0
CM_202428,0,0,0,0
CM_202429,0,0,0,0
CM_202437,1,0,1,1
CM_202446,1,0,1,1
CM_202447,0,0,0,0
CM_202448,0,0,0,0
CM_202449,0,0,0,0
CM_202450,1,0,0,1
CM_202451,1,0,0,1
CM_202452,1,0,0,1
CM_202453,0,0,0,0
CM_202454,0,0,0,0
CM_202455,0,0,0,0
CM_202456,0,0,0,0
CM_202457,1,0,1,1
CM_202458,0,0,0,0
CM_202459,1,0,0,1
CM_202460,0,0,0,0
CM_202461,0,0,0,0
CM_202462,0,0,0,0
CM_202464,0,0,0,0
CM_202465,1,0,0,1
CM_202466,1,0,0,1
CM_202467,0,0,0,0
CM_202468,0,0,0,0
CM_202469,1,0,1,1
CM_202470,0,0,0,0
CM_202471,0,0,0,0
CM_202472,0,0,0,0
CM_202473,0,0,0,0
CM_202474,0,0,0,0
CM_202476,0,0,0,0
CM_202477,0,0,0,0
CM_202478,0,0,0,0
CM_202479,1,0,0,1
CM_202480,0,0,0,0
CM_202482,1,0,0,1
CM_202484,1,0,0,1
CM_202485,0,0,0,0
CM_202486,1,0,1,1
CM_202487,1,0,1,1
CM_202488,1,0,0,1
CM_202489,1,0,0,1
CM_202490,1,0,1,1
CM_202491,1,0,1,1
CM_202492,1,0,1,1
CM_202493,0,0,0,0
CM_202494,0,0,0,0
CM_202495,0,0,0,0
CM_202496,1,0,0,1
CM_202497,0,0,0,0
CM_202498,1,0,1,1
CM_202509,0,0,0,0
CM_202518,1,0,0,1
CM_202520,1,0,1,1
CM_202521,0,0,0,0
CM_202522,0,0,0,0
CM_202523,0,0,0,0
CM_202526,0,0,0,0
CM_202528,0,0,0,0
CM_202538,1,0,1,1
CM_202539,0,0,0,0
CM_202541,0,0,0,0
CM_202542,0,0,0,0
CM_202543,1,0,1,1
CM_208622,1,0,0,1
CM_212463,0,0,0,0
CM_212468,1,0,1,1
CM_212748,0,0,0,0
CM_212750,0,0,0,0
CM_216055,0,0,0,0
CM_216958,1,0,1,1
CM_216967,1,0,0,1
CM_216968,1,0,0,1
CM_217451,0,0,0,0
CM_217460,0,0,0,0
CM_217464,0,0,0,0
CM_217471,0,0,0,0
CM_217472,1,0,0,1
CM_217473,0,0,0,0
CM_217474,1,0,0,1
CM_217476,1,0,0,1
CM_217477,1,0,0,1
CM_217478,0,0,0,0
CM_217479,1,0,0,1
CM_217481,0,0,0,0
CM_217483,0,0,0,0
CM_217484,1,0,0,1
CM_217485,1,0,0,1
CM_217486,0,0,0,0
CM_217496,0,0,0,0
CM_217497,0,0,0,0
CM_217827,1,0,0,1
CM_217835,0,0,0,0
CM_217836,1,0,0,1
CM_218376,0,0,0,0
CM_219725,0,0,0,0
CM_219730,1,0,0,1
CM_219836,0,0,0,0
CM_222001,0,0,0,0
CM_222512,0,0,0,0
CM_222578,0,0,0,0
CM_222582,1,0,0,1
CM_222590,0,0,0,0
CM_222592,0,0,0,0
CM_222695,0,0,0,0
CM_222699,1,0,0,1
CM_222700,0,0,0,0
CM_222701,0,0,0,0
CM_222702,1,0,0,1
CM_222703,0,0,0,0
CM_222704,1,0,0,1
CM_222705,0,0,0,0
CM_222706,1,0,1,1
CM_222707,0,0,0,0
CM_222708,0,0,0,0
CM_222709,1,0,1,1
CM_222710,1,0,0,1
CM_222711,0,0,0,0
CM_222734,0,0,0,0
CM_222766,0,0,0,0
CM_222857,0,0,0,0
CM_222859,0,0,0,0
CM_222860,1,0,0,1
CM_222861,1,0,0,1
CM_222862,0,0,0,0
CM_222863,0,0,0,0
CM_222867,0,0,0,0
CM_222868,1,0,0,1
CM_222869,0,0,0,0
CM_222872,0,0,0,0
CM_222873,1,0,1,1
CM_222874,0,0,0,0
CM_222875,0,0,0,0
CM_222877,0,0,0,0
CM_222878,0,0,0,0
CM_222879,0,0,0,0
CM_223268,1,0,0,1
CM_223270,0,0,0,0
CM_223273,0,0,0,0
CM_223275,0,0,0,0
CM_223276,0,0,0,0
CM_223277,1,0,0,1
CM_223278,1,0,0,1
CM_223279,1,0,0,1
CM_223280,0,0,0,0
CM_223281,0,0,0,0
CM_223282,1,0,0,1
CM_223285,0,0,0,0
CM_223287,0,0,0,0
CM_223288,0,0,0,0
CM_223289,0,0,0,0
CM_223290,0,0,0,0
CM_223291,0,0,0,0
CM_223292,0,0,0,0
CM_223293,0,0,0,0
CM_223294,0,0,0,0
CM_223295,1,0,1,1
CM_223296,0,0,0,0
CM_223297,0,0,0,0
CM_223298,0,0,0,0
CM_223299,0,0,0,0
CM_223300,1,0,0,1
CM_223301,0,0,0,0
CM_223303,0,0,0,0
CM_223304,0,0,0,0
CM_223305,1,0,0,1
CM_223309,1,0,0,1
CM_223310,0,0,0,0
CM_223311,0,0,0,0
CM_223312,0,0,0,0
CM_223313,0,0,0,0
CM_223314,0,0,0,0
CM_223315,1,0,0,1
CM_223316,1,0,0,1
CM_223317,1,0,0,1
CM_223318,0,0,0,0
CM_223319,0,0,0,0
CM_223320,1,0,0,1
CM_223321,0,0,0,0
CM_223322,0,0,0,0
CM_223323,0,0,0,0
CM_223324,0,0,0,0
CM_223325,0,0,0,0
CM_223326,1,0,0,1
CM_223327,0,0,0,0
CM_223328,0,0,0,0
CM_223329,1,0,0,1
CM_223330,1,0,0,1
CM_223331,0,0,0,0
CM_223366,1,0,0,1
CM_223367,0,0,0,0
CM_223368,1,0,0,1
CM_223370,0,0,0,0
CM_223371,1,0,0,1
CM_223372,1,0,0,1
CM_223373,0,0,0,0
CM_223374,1,0,0,1
CM_223375,0,0,0,0
CM_223376,1,0,0,1
CM_223377,1,0,0,1
CM_223378,0,0,0,0
CM_223379,1,0,0,1
CM_223380,0,0,0,0
CM_223381,1,0,1,1
CM_223382,1,0,0,1
CM_223384,0,0,0,0
CM_223385,1,0,0,1
CM_223386,1,0,0,1
CM_223387,1,0,0,1
CM_223388,0,0,0,0
CM_223389,1,0,1,1
CM_223390,1,0,0,1
CM_224649,0,0,0,0
CM_225065,0,0,0,0
CM_226126,1,0,0,1
CM_228246,1,0,0,1
CM_228253,1,0,0,1
CM_228254,1,0,1,1
CM_228270,0,0,0,0
CM_228271,0,0,0,0
CM_228272,0,0,0,0
CM_228286,0,0,0,0
CM_228287,0,0,0,0
CM_228297,0,0,0,0
CM_228298,1,0,0,1
CM_228300,0,0,0,0
CM_228301,1,0,0,1
CM_228303,1,0,0,1
CM_228304,0,0,0,0
CM_228305,0,0,0,0
CM_228306,0,0,0,0
CM_228307,1,0,0,1
CM_228308,0,0,0,0
CM_228309,1,0,0,1
CM_228322,1,0,0,1
CM_228366,0,0,0,0
CM_228367,0,0,0,0
CM_228368,1,0,0,1
CM_228369,0,0,0,0
CM_228370,1,0,0,1
CM_228371,1,0,0,1
CM_228409,1,0,0,1
CM_234713,0,0,0,0
CM_234982,0,0,0,0
CM_235004,0,0,0,0
CM_235005,0,0,0,0
CM_235018,0,0,0,0
CM_235020,1,0,0,1
CM_235023,0,0,0,0
CM_235062,0,0,0,0
CM_235063,0,0,0,0
CM_235064,0,0,0,0
CM_235070,0,0,0,0
CM_235071,0,0,0,0
CM_235909,0,0,0,0
CM_237422,0,0,0,0
CM_237424,0,0,0,0
CM_237444,0,0,0,0
CM_238688,0,0,0,0
CM_238798,1,0,0,1
CM_238805,0,0,0,0
CM_238814,0,0,0,0
CM_238819,1,0,0,1
CM_238830,1,0,0,1
CM_238840,0,0,0,0
CM_238845,1,0,0,1
CM_238846,1,0,0,1
CM_238856,0,0,0,0
CM_238860,1,0,1,1
CM_238870,0,0,0,0
CM_238873,1,0,0,1
CM_239214,0,0,0,0
CM_239956,0,0,0,0
CM_242005,1,0,1,1
CM_242422,1,0,0,1
CM_242424,1,0,0,1
CM_242425,1,0,0,1
CM_242529,0,0,0,1
CM_242530,1,0,0,1
CM_242625,1,0,0,1
CM_242912,0,0,0,0
CM_245715,0,0,0,0
CM_245752,0,0,0,0
CM_245757,0,0,0,0
CM_245838,0,0,0,0
CM_245950,0,0,0,0
CM_246075,0,0,0,0
CM_246076,1,0,0,1
CM_246077,1,0,0,1
CM_246676,1,0,0,1
CM_246677,1,0,0,1
CM_253001,1,0,1,1
CM_253123,1,0,0,1
CM_253124,0,0,0,0
CM_253125,0,0,0,0
CM_254051,0,0,0,0
CM_254153,1,0,0,1
CM_254154,0,0,0,0
CM_254155,0,0,0,0
CM_254158,0,0,0,0
CM_254164,0,0,0,0
CM_263484,1,0,1,1
CM_263491,0,0,0,1
CM_263509,0,0,0,0
CM_263529,1,0,1,1
CM_263601,0,0,0,0
CM_263764,1,0,0,1
CM_263802,1,0,0,1
CM_264015,0,0,0,0
CM_264060,0,0,0,0
CM_264065,0,0,0,0
CM_264068,1,0,0,1
CM_264102,0,0,0,0
CM_264218,1,0,1,1
CM_264271,0,0,0,0
CM_264325,0,0,0,0
CM_264340,1,0,0,1
CM_264404,0,0,0,0
CM_264474,1,0,1,1
CM_264512,1,0,0,1
CM_264517,1,0,0,1
CM_264518,0,0,0,0
CM_264539,0,0,0,0
CM_264625,1,0,0,1
CM_265102,1,0,0,1
CM_265252,0,0,0,0
CM_265437,0,0,0,0
CM_265516,0,0,0,0
CM_265678,0,0,0,0
CM_265696,1,0,0,1
CM_265700,0,0,0,0
CM_265800,0,0,0,0
CM_265803,0,0,0,0
CM_265813,0,0,0,0
CM_265814,0,0,0,0
CM_265817,0,0,0,0
CM_265818,0,0,0,0
CM_265821,0,0,0,0
CM_265826,0,0,0,0
CM_265828,0,0,0,0
CM_265834,0,0,0,0
CM_267288,1,0,1,1
CM_268,1,0,0,1
CM_269,0,0,0,0
CM_270,1,0,0,1
CM_271,1,0,0,1
CM_279840,0,0,0,0
CM_279914,0,0,0,0
CM_279971,0,0,0,0
CM_280011,0,0,0,0
CM_280014,1,0,1,1
CM_280190,0,0,0,0
CM_280205,1,0,1,1
CM_280206,0,0,0,0
CM_280709,0,0,0,0
CM_282174,1,0,0,1
CM_282515,0,0,0,0
CM_282628,0,0,0,0
CM_282859,0,0,0,0
CM_284391,0,0,0,0
CM_285007,0,0,0,0
CM_285337,0,0,0,0
CM_285468,1,0,1,1
CM_286725,1,0,1,1
CM_287661,1,0,0,1
CM_287761,1,0,1,1
CM_287839,0,0,0,0
CM_288288,0,0,0,0
CM_288511,1,0,1,1
CM_288797,0,0,0,0
CM_289100,0,0,0,0
CM_289136,0,0,0,0
CM_289961,0,0,0,0
CM_290468,0,0,0,0
CM_290469,1,0,0,1
CM_290611,0,0,0,0
CM_290698,0,0,0,0
CM_290707,1,0,0,1
CM_29591,0,0,0,1
CM_29672,1,0,0,1
CM_29775,0,0,0,0
CM_30395,0,0,0,0
CM_30397,0,0,0,0
CM_30398,1,0,0,1
CM_31635,1,0,0,1
CM_31876,1,0,0,1
CM_31882,1,0,0,1
CM_31883,0,0,0,0
CM_31884,1,0,0,1
CM_31899,1,0,1,1
CM_31901,0,0,0,0
CM_36017,0,0,0,0
CM_36473,1,0,0,1
CM_36475,1,0,0,1
CM_36476,1,0,0,1
CM_36605,1,0,0,1
CM_36611,0,0,0,0
CM_36615,0,0,0,0
CM_36642,1,0,0,1
CM_36680,0,0,0,0
CM_36682,1,0,1,1
CM_370040,0,0,0,0
CM_370041,0,0,0,0
CM_37039,0,0,0,0
CM_372125,1,0,0,1
CM_372126,1,0,1,1
CM_372127,1,0,1,1
CM_372417,1,0,1,1
CM_372418,0,0,0,0
CM_372604,0,0,0,0
CM_372644,1,0,0,1
CM_372678,1,0,0,1
CM_372679,1,0,1,1
CM_372706,0,0,0,0
CM_372710,1,0,0,1
CM_372723,0,0,0,0
CM_372824,1,0,0,1
CM_372831,0,0,0,0
CM_372858,1,0,1,1
CM_372906,0,0,0,0
CM_372958,0,0,0,0
CM_373074,0,0,0,0
CM_373084,1,0,0,1
CM_373190,1,0,1,1
CM_373379,1,0,1,1
CM_373624,0,0,0,0
CM_374037,0,0,0,0
CM_374137,1,0,0,1
CM_374586,0,0,0,0
CM_374764,0,0,0,0
CM_379344,1,0,1,1
CM_379450,0,0,0,0
CM_379497,1,0,1,1
CM_379555,0,0,0,0
CM_379575,0,0,0,1
CM_379619,1,0,1,1
CM_379746,1,0,1,1
CM_379823,1,0,1,1
CM_380206,0,0,0,0
CM_380277,0,0,0,0
CM_381589,1,0,0,1
CM_38439,1,0,0,1
CM_38441,0,0,0,0
CM_384411,0,0,0,0
CM_38442,0,0,0,0
CM_385545,1,0,0,1
CM_387590,0,0,0,0
CM_387849,1,0,0,1
CM_388202,0,0,0,0
CM_388263,1,0,0,1
CM_389160,0,0,0,0
